ts_unix_ns,portfolio,kol_name,token_address,token_symbol,bnb_in_wei,bnb_out_wei,pnl_wei,pnl_bnb,pnl_usd,pnl_pct,d_mcap_usd,our_entry_mcap_usd,bnb_usd_close,opened_at_block,closed_at_block,held_secs,buy_tx_count,close_reason,trigger_sell_tx,kol_exit_count,kol_exit_mcap_first_usd,kol_exit_mcap_last_usd,our_avg_exit_mcap_usd
1779785339249782163,fast_tip,A,0x6673c615948e561e589f52a4ad2d05db68a44444,勾兑,13316766395211959,9747985158410348,-3568781236801611,-0.003569,-2.34,-0.267992,5432,6242,655.81,100510353,100510571,99,1,kol_sell,0xfadc205f49e85ffe69f6a9eb1682c5e8aecfe290f9d1a69a20127c54fd22606e,1,5372,5372,4566
1779783136016694640,fast_tip,G,0x9cd906680fc6e750739e49a1f9c6975019944444,TOKENPAY,26362265577721937,13425802472528710,-12936463105193227,-0.012936,-8.48,-0.490719,13293,16181,655.81,100505463,100510598,2313,1,kol_sell,0x917e69f5206affbde05702ecb92e9dc875d7acc5077cfa8603c5ab1591e178db,1,9150,9150,8224
1779786052598238251,fast_tip,A,0xc911e8f97a02b7469294cb89440a6c616abd7777,金靴杯,6479944135765899,0,-6479944135765899,-0.006480,-4.25,-1.000000,19966,20797,656.38,100511937,100511979,20,1,kol_sell,0xda156933da8c01e54a06364a33049db51b372fa3dfb991ca9373b701c9b1f3e9,1,823,823,0
1779786052598238251,fast_tip,A,0xc911e8f97a02b7469294cb89440a6c616abd7777,金靴杯,1295988827153179,0,-1295988827153179,-0.001296,-0.85,-1.000000,19966,20797,656.38,100511937,100511986,22,1,kol_sell,0x23eb72297023295c56bec6f03a1493f4b479e63affc04442b52c83adcb84796f,1,781,781,0
1779786052598238251,fast_tip,A,0xc911e8f97a02b7469294cb89440a6c616abd7777,金靴杯,1036791061722544,721645438153368,-315145623569176,-0.000315,-0.21,-0.303963,19966,20797,655.94,100511937,100512182,111,1,kol_sell,0x8f89489db6290ab13791d588737a938b2830544ebd9a1bd8bfd913438b5dd01b,1,949,949,14466
1779786374782744532,fast_tip,A,0xe4333be9bc6324d398b8c31f5aad4916abb97777,CR7,5868031994096977,0,-5868031994096977,-0.005868,-3.85,-1.000000,8790,9863,655.83,100512652,100512683,15,1,kol_sell,0x713a12b493478db14e1b13da6b8fec8542825b132d7bd335d8ba8f8c502493f6,1,311,311,0
1779786374782744532,fast_tip,A,0xe4333be9bc6324d398b8c31f5aad4916abb97777,CR7,5868031994096978,0,-5868031994096978,-0.005868,-3.85,-1.000000,8790,9863,655.83,100512652,100512696,20,1,kol_sell,0x64271643daae0a1658ca6ec183295705f03c9f6f725176845a9725f45b3498fc,1,246,246,0
1779786052598238251,fast_tip,A,0xc911e8f97a02b7469294cb89440a6c616abd7777,金靴杯,829018132953346,1159610886134945,330592753181599,0.000331,0.22,0.398776,19966,20797,656.35,100511937,100513362,642,1,kol_sell,0x3e32756b02bed776983a0335b383588584c9929624a8cb0b3a0b43355e9ea031,1,52341,52341,29089
1779787228539749006,fast_tip,A,0x53f09bf8d5fc49e00294e791b92357860ad47777,姆巴佩,3902198281203099,0,-3902198281203099,-0.003902,-2.56,-1.000000,6132,6820,656.73,100514547,100514578,15,1,kol_sell,0xd10d1e6f69224e2b656c279761a0da7145bd1fe6830f66f6effcb506cbeb852b,1,353,353,0
1779787228539749006,fast_tip,A,0x53f09bf8d5fc49e00294e791b92357860ad47777,姆巴佩,1951099140601550,0,-1951099140601550,-0.001951,-1.28,-1.000000,6132,6820,656.73,100514547,100514593,21,1,kol_sell,0x5e3779b0f44aa868d6a302fb8dbf631e5b761e532bd193bc1ae72031d94a9275,1,312,312,0
