ts_unix_ns,portfolio,kol_name,token_address,token_symbol,bnb_in_wei,bnb_out_wei,pnl_wei,pnl_bnb,pnl_usd,pnl_pct,d_mcap_usd,our_entry_mcap_usd,bnb_usd_close,opened_at_block,closed_at_block,held_secs,buy_tx_count,close_reason,trigger_sell_tx,kol_exit_count,kol_exit_mcap_first_usd,kol_exit_mcap_last_usd,our_avg_exit_mcap_usd
1779353559359573021,normal_tip,H,0x7981dcdc97cbba350fee82a3403cd498f9a04444,币安队长,50000000000000000,27567250720911440,-22432749279088564,-0.022433,-14.66,-0.448655,15436,18571,653.73,99551958,99552001,20,1,kol_sell,0x4949e7c3bbe95912885f6f9905be8d43473e48d1bc2756b4e558755c3111bff4,1,11188,11188,10239
1779353559359571521,fast_tip,H,0x7981dcdc97cbba350fee82a3403cd498f9a04444,币安队长,50000000000000000,27567250720911440,-22432749279088564,-0.022433,-14.66,-0.448655,15436,18571,653.73,99551958,99552004,21,1,kol_sell,0x4949e7c3bbe95912885f6f9905be8d43473e48d1bc2756b4e558755c3111bff4,1,11188,11188,10239
1779350446966310460,normal_tip,G,0x03173fbcc63b5f27a6b3d25e03d426d143647777,HAPPY-SCI,50000000000000000,24263828233662172,-25736171766337832,-0.025736,-16.84,-0.514723,33370,35297,654.18,99545051,99553219,3682,1,kol_sell,0x8d6b9998de09dbe0057ce6063e09bc441ed2f6aed072b3ca75698431998df687,0,17129,17129,17129
1779350446966308060,fast_tip,G,0x03173fbcc63b5f27a6b3d25e03d426d143647777,HAPPY-SCI,50000000000000000,24263828233662172,-25736171766337832,-0.025736,-16.84,-0.514723,33370,35297,654.18,99545051,99553221,3682,1,kol_sell,0x8d6b9998de09dbe0057ce6063e09bc441ed2f6aed072b3ca75698431998df687,0,17129,17129,17129
1779353792128212880,normal_tip,K,0x432e1b949dec1976d035e3b810330852cffb4444,币安队长,50000000000000000,96100008916385504,46100008916385504,0.046100,30.18,0.922000,21797,25143,654.68,99552474,99555093,1182,1,kol_sell,0xd9aa3d9fc154103a49722e77845952ff4445831ab2db72fd3be2e6b2ebde8447,1,75496,38990,48325
1779353792128211180,fast_tip,K,0x432e1b949dec1976d035e3b810330852cffb4444,币安队长,50000000000000000,96100008916385504,46100008916385504,0.046100,30.18,0.922000,21797,25143,654.68,99552474,99555095,1182,1,kol_sell,0xd9aa3d9fc154103a49722e77845952ff4445831ab2db72fd3be2e6b2ebde8447,1,75496,38990,48325
1779354857780175725,normal_tip,E,0x432e1b949dec1976d035e3b810330852cffb4444,币安队长,35000000000000000,28236454922377380,-6763545077622623,-0.006764,-4.43,-0.193244,71252,71252,654.48,99554836,99555396,253,1,kol_sell,0x4b3c077e7ebf2a75f3b1a7f4a1f36e5e3d20bc26954ac8026f7ce2b61c9d8133,2,59108,57471,57483
1779354857780174425,fast_tip,E,0x432e1b949dec1976d035e3b810330852cffb4444,币安队长,35000000000000000,28236454922377380,-6763545077622623,-0.006764,-4.43,-0.193244,71252,71252,654.48,99554836,99555398,253,1,kol_sell,0x4b3c077e7ebf2a75f3b1a7f4a1f36e5e3d20bc26954ac8026f7ce2b61c9d8133,2,59108,57471,57483
1779353550603151085,normal_tip,O,0x432e1b949dec1976d035e3b810330852cffb4444,币安队长,35000000000000000,30687726655519140,-4312273344480862,-0.004312,-2.82,-0.123208,6342,7528,654.66,99551938,99555798,1741,1,kol_sell,0x512b95138349134929f3161d8c4bb0dded54a35395276f2f20d083df912bcfd5,1,7634,7634,6601
1779353550603149615,fast_tip,O,0x432e1b949dec1976d035e3b810330852cffb4444,币安队长,35000000000000000,30687726655519140,-4312273344480862,-0.004312,-2.82,-0.123208,6342,7528,654.66,99551938,99555800,1741,1,kol_sell,0x512b95138349134929f3161d8c4bb0dded54a35395276f2f20d083df912bcfd5,1,7634,7634,6601
